code_x,country,countryEn,displayAffiliation,displayName,displayNameEn,dob,draftYear,experience,firstInitial,firstName,firstNameEn,height,jerseyNo,lastName,lastNameEn,leagueId_x,playerId,position,schoolType,weight,abbr,city,cityEn,code_y,conference,displayAbbr,displayConference,division,id,isAllStarTeam,isLeagueTeam,leagueId_y,name,nameEn
anfernee_simons,美国,United States,IMG Academy/United States,安芬尼 西蒙斯,Anfernee Simons,928814400000,2018,0,安芬尼,安芬尼,Anfernee,1.93,24,西蒙斯,Simons,00,1629014,后卫,High School,83.9 公斤,POR,波特兰,Portland,blazers,Western,开拓者,西部,西北分区,1610612757,False,True,00,开拓者,Trail Blazers
marcus_smart,美国,United States,Oklahoma State/United States,马库斯 斯玛特,Marcus Smart,762930000000,2014,4,马库斯,马库斯,Marcus,1.93,36,斯玛特,Smart,00,203935,后卫,College,99.8 公斤,BOS,波士顿,Boston,celtics,Eastern,凯尔特人,东部,大西洋分区,1610612738,False,True,00,凯尔特人,Celtics
ish_smith,美国,United States,Wake Forest/United States,伊斯 史密斯,Ish Smith,584078400000,2010,8,伊斯,伊斯,Ish,1.83,14,史密斯,Smith,00,202397,后卫,College,79.4 公斤,DET,底特律,Detroit,pistons,Eastern,活塞,东部,中央分区,1610612765,False,True,00,活塞,Pistons
jason_smith,美国,United States,Colorado State/United States,贾森 史密斯,Jason Smith,510123600000,2007,10,贾森,贾森,Jason,2.13,14,史密斯,Smith,00,201160,前锋-中锋,College,108.9 公斤,WAS,华盛顿,Washington,wizards,Eastern,奇才,东部,东南分区,1610612764,False,True,00,奇才,Wizards
zhaire_smith,美国,United States,Texas Tech/United States,扎伊尔 史密斯,Zhaire Smith,928468800000,2018,0,扎伊尔,扎伊尔,Zhaire,1.93,8,史密斯,Smith,00,1629015,后卫,College,90.3 公斤,PHI,费城,Philadelphia,sixers,Eastern,76人,东部,大西洋分区,1610612755,False,True,00,76人,Sixers
dennis_smith jr.,美国,United States,North Carolina State/United States,丹尼 小史密斯,Dennis Smith Jr.,880434000000,2017,1,丹尼,丹尼,Dennis,1.90,1,小史密斯,Smith Jr.,00,1628372,后卫,College,88.5 公斤,DAL,达拉斯,Dallas,mavericks,Western,独行侠,西部,西南分区,1610612742,False,True,00,独行侠,Mavericks
tony_snell,美国,United States,New Mexico/United States,托尼 斯内尔,Tony Snell,689749200000,2013,5,托尼,托尼,Tony,2.01,21,斯内尔,Snell,00,203503,后卫,College,96.6 公斤,MIL,密尔沃基,Milwaukee,bucks,Eastern,雄鹿,东部,中央分区,1610612749,False,True,00,雄鹿,Bucks
ray_spalding,美国,United States,Louisville/United States,雷 斯伯丁,Ray Spalding,858056400000,2018,0,雷,雷,Ray,2.08,26,斯伯丁,Spalding,00,1629034,前锋,College,97.5 公斤,DAL,达拉斯,Dallas,mavericks,Western,独行侠,西部,西南分区,1610612742,False,True,00,独行侠,Mavericks
omari_spellman,美国,United States,Villanova/United States,奥马里 斯佩尔曼,Omari Spellman,869457600000,2018,0,奥马里,奥马里,Omari,2.06,6,斯佩尔曼,Spellman,00,1629016,前锋,College,111.1 公斤,ATL,亚特兰大,Atlanta,hawks,Eastern,老鹰,东部,东南分区,1610612737,False,True,00,老鹰,Hawks
nik_stauskas,加拿大,Canada,Michigan/Canada,尼克 斯陶斯卡斯,Nik Stauskas,749966400000,2014,4,尼克,尼克,Nik,1.98,6,斯陶斯卡斯,Stauskas,00,203917,后卫,College,93.0 公斤,POR,波特兰,Portland,blazers,Western,开拓者,西部,西北分区,1610612757,False,True,00,开拓者,Trail Blazers
dj_stephens,美国,United States,Memphis/United States,DJ 斯蒂芬斯,DJ Stephens,661582800000,0,1,DJ,DJ,DJ,1.96,20,斯蒂芬斯,Stephens,00,203474,后卫-前锋,College,85.3 公斤,MEM,孟菲斯,Memphis,grizzlies,Western,灰熊,西部,西南分区,1610612763,False,True,00,灰熊,Grizzlies
lance_stephenson,美国,United States,Cincinnati/United States,兰斯 史蒂芬森,Lance Stephenson,652507200000,2010,8,兰斯,兰斯,Lance,1.98,6,史蒂芬森,Stephenson,00,202362,后卫,College,104.3 公斤,LAL,洛杉矶,Los Angeles,lakers,Western,湖人,西部,太平洋分区,1610612747,False,True,00,湖人,Lakers
edmond_sumner,美国,United States,Xavier/United States,埃德蒙德 萨姆纳,Edmond Sumner,820386000000,2017,1,埃德蒙德,埃德蒙德,Edmond,1.98,5,萨姆纳,Sumner,00,1628410,后卫,College,79.8 公斤,IND,印第安纳,Indiana,pacers,Eastern,步行者,东部,中央分区,1610612754,False,True,00,步行者,Pacers
caleb_swanigan,美国,United States,Purdue/United States,凯莱布 斯瓦尼根,Caleb Swanigan,861336000000,2017,1,凯莱布,凯莱布,Caleb,2.06,50,斯瓦尼根,Swanigan,00,1628403,前锋,College,113.4 公斤,POR,波特兰,Portland,blazers,Western,开拓者,西部,西北分区,1610612757,False,True,00,开拓者,Trail Blazers
jayson_tatum,美国,United States,Duke/United States,杰森 塔图姆,Jayson Tatum,888901200000,2017,1,杰森,杰森,Jayson,2.03,0,塔图姆,Tatum,00,1628369,前锋,College,94.3 公斤,BOS,波士顿,Boston,celtics,Eastern,凯尔特人,东部,大西洋分区,1610612738,False,True,00,凯尔特人,Celtics
jeff_teague,美国,United States,Wake Forest/United States,杰夫 蒂格,Jeff Teague,581918400000,2009,9,杰夫,杰夫,Jeff,1.88,0,蒂格,Teague,00,201952,后卫,College,88.5 公斤,MIN,明尼苏达,Minnesota,timberwolves,Western,森林狼,西部,西北分区,1610612750,False,True,00,森林狼,Timberwolves
garrett_temple,美国,United States,Louisiana State/United States,加内特 坦普尔,Garrett Temple,515908800000,2009,8,加内特,加内特,Garrett,1.98,17,坦普尔,Temple,00,202066,后卫-前锋,College,88.5 公斤,MEM,孟菲斯,Memphis,grizzlies,Western,灰熊,西部,西南分区,1610612763,False,True,00,灰熊,Grizzlies
milos_teodosic,塞尔维亚,Serbia,Serbia,米洛斯 特奥多西奇,Milos Teodosic,543128400000,2009,1,米洛斯,米洛斯,Milos,1.96,4,特奥多西奇,Teodosic,00,1628462,后卫,,88.9 公斤,LAC,洛杉矶,LA,clippers,Western,快船,西部,太平洋分区,1610612746,False,True,00,快船,Clippers
jared_terrell,美国,United States,Rhode Island/United States,贾里德 特雷尔,Jared Terrell,792392400000,2018,0,贾里德,贾里德,Jared,1.90,3,特雷尔,Terrell,00,1629123,后卫,College,103.0 公斤,MIN,明尼苏达,Minnesota,timberwolves,Western,森林狼,西部,西北分区,1610612750,False,True,00,森林狼,Timberwolves
daniel_theis,德国,Germany,Germany,丹尼尔 西艾斯,Daniel Theis,702363600000,2013,1,丹尼尔,丹尼尔,Daniel,2.03,27,西艾斯,Theis,00,1628464,前锋,,110.2 公斤,BOS,波士顿,Boston,celtics,Eastern,凯尔特人,东部,大西洋分区,1610612738,False,True,00,凯尔特人,Celtics
isaiah_thomas,美国,United States,Washington/United States,以赛亚 托马斯,Isaiah Thomas,602830800000,2011,7,以赛亚,以赛亚,Isaiah,1.75,0,托马斯,Thomas,00,202738,后卫,College,83.9 公斤,DEN,丹佛,Denver,nuggets,Western,掘金,西部,西北分区,1610612743,False,True,00,掘金,Nuggets
khyri_thomas,美国,United States,Creighton/United States,凯里 托马斯,Khyri Thomas,831528000000,2018,0,凯里,凯里,Khyri,1.90,13,托马斯,Thomas,00,1629017,后卫,College,95.3 公斤,DET,底特律,Detroit,pistons,Eastern,活塞,东部,中央分区,1610612765,False,True,00,活塞,Pistons
lance_thomas,美国,United States,Duke/United States,兰斯 托马斯,Lance Thomas,577857600000,2010,7,兰斯,兰斯,Lance,2.03,42,托马斯,Thomas,00,202498,前锋,College,108.9 公斤,NYK,纽约,New York,knicks,Eastern,尼克斯,东部,大西洋分区,1610612752,False,True,00,尼克斯,Knicks
klay_thompson,美国,United States,Washington State/United States,克莱 汤普森,Klay Thompson,634453200000,2011,7,克莱,克莱,Klay,2.01,11,汤普森,Thompson,00,202691,后卫,College,97.5 公斤,GSW,金州,Golden State,warriors,Western,勇士,西部,太平洋分区,1610612744,False,True,00,勇士,Warriors
tristan_thompson,加拿大,Canada,Texas/Canada,特里斯坦 汤普森,Tristan Thompson,668840400000,2011,7,特里斯坦,特里斯坦,Tristan,2.08,13,汤普森,Thompson,00,202684,中锋-前锋,College,108.0 公斤,CLE,克利夫兰,Cleveland,cavaliers,Eastern,骑士,东部,中央分区,1610612739,False,True,00,骑士,Cavaliers
sindarius_thornwell,美国,United States,South Carolina/United States,辛达里厄斯 桑韦尔,Sindarius Thornwell,784875600000,2017,1,辛达里厄斯,辛达里厄斯,Sindarius,1.96,0,桑韦尔,Thornwell,00,1628414,后卫,College,97.5 公斤,LAC,洛杉矶,LA,clippers,Western,快船,西部,太平洋分区,1610612746,False,True,00,快船,Clippers
anthony_tolliver,美国,United States,Creighton/United States,安东尼 托利弗,Anthony Tolliver,486446400000,2007,10,安东尼,安东尼,Anthony,2.03,43,托利弗,Tolliver,00,201229,前锋,College,113.4 公斤,MIN,明尼苏达,Minnesota,timberwolves,Western,森林狼,西部,西北分区,1610612750,False,True,00,森林狼,Timberwolves
karl-anthony_towns,美国,United States,Kentucky/United States,卡尔-安东尼 唐斯,Karl Anthony Towns,816411600000,2015,3,卡尔-安东尼,卡尔-安东尼,Karl Anthony,2.13,32,唐斯,Towns,00,1626157,中锋,College,112.5 公斤,MIN,明尼苏达,Minnesota,timberwolves,Western,森林狼,西部,西北分区,1610612750,False,True,00,森林狼,Timberwolves
tmp_gary_trent,美国,United States,United States,加里 小特伦特,Gary Trent Jr.,916635600000,2018,0,加里,加里,Gary,1.98,9,小特伦特,Trent Jr.,00,1629018,后卫,,93.0 公斤,POR,波特兰,Portland,blazers,Western,开拓者,西部,西北分区,1610612757,False,True,00,开拓者,Trail Blazers
allonzo_trier,美国,United States,University of Arizona/United States,Allonzo Trier,Allonzo Trier,821854800000,2018,0,Allonzo,Allonzo,Allonzo,1.96,14,Trier,Trier,00,1629019,后卫,College,90.7 公斤,NYK,纽约,New York,knicks,Eastern,尼克斯,东部,大西洋分区,1610612752,False,True,00,尼克斯,Knicks
pj_tucker,美国,United States,Texas/United States,PJ 塔克,PJ Tucker,484113600000,2006,7,PJ,PJ,PJ,1.98,17,塔克,Tucker,00,200782,前锋,College,111.1 公斤,HOU,休斯顿,Houston,rockets,Western,火箭,西部,西南分区,1610612745,False,True,00,火箭,Rockets
evan_turner,美国,United States,Ohio State/United States,埃文 特纳,Evan Turner,593928000000,2010,8,埃文,埃文,Evan,2.01,1,特纳,Turner,00,202323,后卫-前锋,College,99.8 公斤,POR,波特兰,Portland,blazers,Western,开拓者,西部,西北分区,1610612757,False,True,00,开拓者,Trail Blazers
myles_turner,美国,United States,Texas/United States,迈尔斯 特纳,Myles Turner,827643600000,2015,3,迈尔斯,迈尔斯,Myles,2.11,33,特纳,Turner,00,1626167,中锋-前锋,College,113.4 公斤,IND,印第安纳,Indiana,pacers,Eastern,步行者,东部,中央分区,1610612754,False,True,00,步行者,Pacers
ekpe_udoh,美国,United States,Baylor/United States,艾派 尤度,Ekpe Udoh,548481600000,2010,6,艾派,艾派,Ekpe,2.08,33,尤度,Udoh,00,202327,中锋-前锋,College,111.1 公斤,UTA,犹他,Utah,jazz,Western,爵士,西部,西北分区,1610612762,False,True,00,爵士,Jazz
tyler_ulis,美国,United States,Kentucky/United States,泰勒 尤利斯,Tyler Ulis,820818000000,2016,2,泰勒,泰勒,Tyler,1.78,0,尤利斯,Ulis,00,1627755,后卫,College,72.6 公斤,CHI,芝加哥,Chicago,bulls,Eastern,公牛,东部,中央分区,1610612741,False,True,00,公牛,Bulls
jonas_valanciunas,立陶宛,Lithuania,"Utena, Lithuania/Lithuania",乔纳斯 瓦兰西尤纳斯,Jonas Valanciunas,705124800000,2011,6,乔纳斯,乔纳斯,Jonas,2.13,17,瓦兰西尤纳斯,Valanciunas,00,202685,中锋,Country,120.2 公斤,TOR,多伦多,Toronto,raptors,Eastern,猛龙,东部,大西洋分区,1610612761,False,True,00,猛龙,Raptors
denzel_valentine,美国,United States,Michigan State/United States,丹泽尔 瓦伦丁,Denzel Valentine,753426000000,2016,2,丹泽尔,丹泽尔,Denzel,1.98,45,瓦伦丁,Valentine,00,1627756,后卫,College,95.3 公斤,CHI,芝加哥,Chicago,bulls,Eastern,公牛,东部,中央分区,1610612741,False,True,00,公牛,Bulls
fred_vanvleet,美国,United States,Wichita State/United States,弗雷德 范弗里特,Fred VanVleet,762152400000,2016,2,弗雷德,弗雷德,Fred,1.83,23,范弗里特,VanVleet,00,1627832,后卫,College,88.5 公斤,TOR,多伦多,Toronto,raptors,Eastern,猛龙,东部,大西洋分区,1610612761,False,True,00,猛龙,Raptors
jarred_vanderbilt,美国,United States,Kentucky/United States,杰里德 范德比尔特,Jarred Vanderbilt,923115600000,2018,0,杰里德,杰里德,Jarred,2.06,8,范德比尔特,Vanderbilt,00,1629020,前锋,College,97.1 公斤,DEN,丹佛,Denver,nuggets,Western,掘金,西部,西北分区,1610612743,False,True,00,掘金,Nuggets
noah_vonleh,美国,United States,Indiana/United States,诺阿 冯莱,Noah Vonleh,809236800000,2014,4,诺阿,诺阿,Noah,2.06,32,冯莱,Vonleh,00,203943,前锋,College,113.4 公斤,NYK,纽约,New York,knicks,Eastern,尼克斯,东部,大西洋分区,1610612752,False,True,00,尼克斯,Knicks
nikola_vucevic,黑山,Montenegro,Southern California/Montenegro,尼克拉 武切维奇,Nikola Vucevic,656740800000,2011,7,尼克拉,尼克拉,Nikola,2.13,9,武切维奇,Vucevic,00,202696,中锋,College,117.9 公斤,ORL,奥兰多,Orlando,magic,Eastern,魔术,东部,东南分区,1610612753,False,True,00,魔术,Magic
dwyane_wade,美国,United States,Marquette/United States,德怀恩 韦德,Dwyane Wade,380091600000,2003,15,德怀恩,德怀恩,Dwyane,1.93,3,韦德,Wade,00,2548,后卫,College,99.8 公斤,MIA,迈阿密,Miami,heat,Eastern,热火,东部,东南分区,1610612748,False,True,00,热火,Heat
moritz_wagner,德国,Germany,Michigan/Germany,莫里茨 瓦格纳,Moritz Wagner,862027200000,2018,0,莫里茨,莫里茨,Moritz,2.11,15,瓦格纳,Wagner,00,1629021,中锋,College,111.1 公斤,LAL,洛杉矶,Los Angeles,lakers,Western,湖人,西部,太平洋分区,1610612747,False,True,00,湖人,Lakers
dion_waiters,美国,United States,Syracuse/United States,迪昂 维特斯,Dion Waiters,692341200000,2012,6,迪昂,迪昂,Dion,1.93,11,维特斯,Waiters,00,203079,后卫,College,97.5 公斤,MIA,迈阿密,Miami,heat,Eastern,热火,东部,东南分区,1610612748,False,True,00,热火,Heat
kemba_walker,美国,United States,Connecticut/United States,肯巴 沃克,Kemba Walker,642139200000,2011,7,肯巴,肯巴,Kemba,1.85,15,沃克,Walker,00,202689,后卫,College,83.5 公斤,CHA,夏洛特,Charlotte,hornets,Eastern,黄蜂,东部,东南分区,1610612766,False,True,00,黄蜂,Hornets
lonnie_walker,美国,United States,Miami (FL)/United States,罗尼尔 沃克四世,Lonnie Walker IV,913611600000,2018,0,罗尼尔,罗尼尔,Lonnie,1.96,1,沃克四世,Walker IV,00,1629022,后卫,College,93.0 公斤,SAS,圣安东尼奥,San Antonio,spurs,Western,马刺,西部,西南分区,1610612759,False,True,00,马刺,Spurs
john_wall,美国,United States,Kentucky/United States,约翰 沃尔,John Wall,652593600000,2010,8,约翰,约翰,John,1.93,2,沃尔,Wall,00,202322,后卫,College,95.3 公斤,WAS,华盛顿,Washington,wizards,Eastern,奇才,东部,东南分区,1610612764,False,True,00,奇才,Wizards
tyrone_wallace,美国,United States,California/United States,泰隆 华莱士,Tyrone Wallace,771220800000,2016,1,泰隆,泰隆,Tyrone,1.96,9,华莱士,Wallace,00,1627820,后卫,College,89.8 公斤,LAC,洛杉矶,LA,clippers,Western,快船,西部,太平洋分区,1610612746,False,True,00,快船,Clippers
brad_wanamaker,美国,United States,Pittsburgh/United States,布拉德 沃纳梅克,Brad Wanamaker,617342400000,2011,0,布拉德,布拉德,Brad,1.93,9,沃纳梅克,Wanamaker,00,202954,后卫,College,95.3 公斤,BOS,波士顿,Boston,celtics,Eastern,凯尔特人,东部,大西洋分区,1610612738,False,True,00,凯尔特人,Celtics
tj_warren,美国,United States,North Carolina State/United States,T.J. 沃伦,T.J. Warren,747201600000,2014,4,T.J.,T.J.,T.J.,2.03,12,沃伦,Warren,00,203933,前锋,College,97.5 公斤,PHX,菲尼克斯,Phoenix,suns,Western,太阳,西部,太平洋分区,1610612756,False,True,00,太阳,Suns
yuta_watanabe,Japan,Japan,George Washington/Japan,由田 Watanabe,Yuta Watanabe,782020800000,2018,0,由田,由田,Yuta,2.06,12,Watanabe,Watanabe,00,1629139,后卫,College,93.0 公斤,MEM,孟菲斯,Memphis,grizzlies,Western,灰熊,西部,西南分区,1610612763,False,True,00,灰熊,Grizzlies
thomas_welsh,美国,United States,California-Los Angeles/United States,托马斯 威尔士,Thomas Welsh,823323600000,2018,0,托马斯,托马斯,Thomas,2.13,45,威尔士,Welsh,00,1629118,中锋,College,115.7 公斤,DEN,丹佛,Denver,nuggets,Western,掘金,西部,西北分区,1610612743,False,True,00,掘金,Nuggets
russell_westbrook,美国,United States,UCLA/United States,拉塞尔 威斯布鲁克,Russell Westbrook,595314000000,2008,10,拉塞尔,拉塞尔,Russell,1.90,0,威斯布鲁克,Westbrook,00,201566,后卫,College,90.7 公斤,OKC,俄克拉荷马城,Oklahoma City,thunder,Western,雷霆,西部,西北分区,1610612760,False,True,00,雷霆,Thunder
derrick_white,美国,United States,Colorado/United States,德里克 怀特,Derrick White,773121600000,2017,1,德里克,德里克,Derrick,1.93,4,怀特,White,00,1628401,后卫,College,86.2 公斤,SAS,圣安东尼奥,San Antonio,spurs,Western,马刺,西部,西南分区,1610612759,False,True,00,马刺,Spurs
hassan_whiteside,美国,United States,Marshall/United States,哈桑 怀特塞德,Hassan Whiteside,613713600000,2010,6,哈桑,哈桑,Hassan,2.13,21,怀特塞德,Whiteside,00,202355,中锋,College,120.2 公斤,MIA,迈阿密,Miami,heat,Eastern,热火,东部,东南分区,1610612748,False,True,00,热火,Heat
andrew_wiggins,加拿大,Canada,Kansas/Canada,安德鲁 维金斯,Andrew Wiggins,793515600000,2014,4,安德鲁,安德鲁,Andrew,2.03,22,维金斯,Wiggins,00,203952,前锋-后卫,College,88.0 公斤,MIN,明尼苏达,Minnesota,timberwolves,Western,森林狼,西部,西北分区,1610612750,False,True,00,森林狼,Timberwolves
alan_williams,美国,United States,California-Santa Barbara/United States,阿兰 威廉姆斯,Alan Williams,728197200000,2015,3,阿兰,阿兰,Alan,2.03,15,威廉姆斯,Williams,00,1626210,前锋-中锋,College,120.2 公斤,BKN,布鲁克林,Brooklyn,nets,Eastern,篮网,东部,大西洋分区,1610612751,False,True,00,篮网,Nets
c.j._williams,美国,United States,North Carolina State/United States,C.J. 威廉姆斯,C.J. Williams,634280400000,2012,1,C.J.,C.J.,C.J.,1.96,12,威廉姆斯,Williams,00,203710,后卫,College,102.5 公斤,MIN,明尼苏达,Minnesota,timberwolves,Western,森林狼,西部,西北分区,1610612750,False,True,00,森林狼,Timberwolves
johnathan_williams,美国,United States,Gonzaga/United States,乔纳森 威廉姆斯,Johnathan Williams,801115200000,2018,0,乔纳森,乔纳森,Johnathan,2.06,19,威廉姆斯,Williams,00,1629140,前锋,College,103.4 公斤,LAL,洛杉矶,Los Angeles,lakers,Western,湖人,西部,太平洋分区,1610612747,False,True,00,湖人,Lakers
kenrich_williams,美国,United States,United States,Kenrich 威廉姆斯,Kenrich Williams,786344400000,2018,0,Kenrich,Kenrich,Kenrich,2.01,34,威廉姆斯,Williams,00,1629026,后卫-前锋,,95.3 公斤,NOP,新奥尔良,New Orleans,pelicans,Western,鹈鹕,西部,西南分区,1610612740,False,True,00,鹈鹕,Pelicans
lou_williams,美国,United States,South Gwinnett HS (GA)/United States,路 威廉姆斯,Lou Williams,530773200000,2005,13,路,路,Lou,1.85,23,威廉姆斯,Williams,00,101150,后卫,High School,79.4 公斤,LAC,洛杉矶,LA,clippers,Western,快船,西部,太平洋分区,1610612746,False,True,00,快船,Clippers
marvin_williams,美国,United States,North Carolina/United States,马尔文 威廉姆斯,Marvin Williams,519537600000,2005,13,马尔文,马尔文,Marvin,2.06,2,威廉姆斯,Williams,00,101107,前锋,College,107.5 公斤,CHA,夏洛特,Charlotte,hornets,Eastern,黄蜂,东部,东南分区,1610612766,False,True,00,黄蜂,Hornets
troy_williams,美国,United States,Indiana/United States,特洛伊 威廉姆斯,Troy Williams,788763600000,2016,2,特洛伊,特洛伊,Troy,2.01,19,威廉姆斯,Williams,00,1627786,前锋,College,98.9 公斤,SAC,萨克拉门托,Sacramento,kings,Western,国王,西部,太平洋分区,1610612758,False,True,00,国王,Kings
robert_williams,美国,United States,Texas A&M/United States,罗伯特 威廉姆斯三世,Robert Williams III,877060800000,2018,0,罗伯特,罗伯特,Robert,2.08,44,威廉姆斯三世,Williams III,00,1629057,中锋-前锋,College,108.9 公斤,BOS,波士顿,Boston,celtics,Eastern,凯尔特人,东部,大西洋分区,1610612738,False,True,00,凯尔特人,Celtics
d.j._wilson,美国,United States,Michigan/United States,D.J. 威尔逊,D.J. Wilson,824706000000,2017,1,D.J.,D.J.,D.J.,2.08,5,威尔逊,Wilson,00,1628391,前锋,College,104.8 公斤,MIL,密尔沃基,Milwaukee,bucks,Eastern,雄鹿,东部,中央分区,1610612749,False,True,00,雄鹿,Bucks
justise_winslow,美国,United States,Duke/United States,贾斯蒂斯 温斯洛,Justise Winslow,827816400000,2015,3,贾斯蒂斯,贾斯蒂斯,Justise,2.01,20,温斯洛,Winslow,00,1626159,前锋,College,102.1 公斤,MIA,迈阿密,Miami,heat,Eastern,热火,东部,东南分区,1610612748,False,True,00,热火,Heat
christian_wood,美国,United States,Nevada-Las Vegas/United States,克里斯蒂安 伍德,Christian Wood,812174400000,2015,2,克里斯蒂安,克里斯蒂安,Christian,2.08,35,伍德,Wood,00,1626174,前锋,College,97.1 公斤,MIL,密尔沃基,Milwaukee,bucks,Eastern,雄鹿,东部,中央分区,1610612749,False,True,00,雄鹿,Bucks
delon_wright,美国,United States,Utah/United States,德隆 怀特,Delon Wright,704260800000,2015,3,德隆,德隆,Delon,1.96,55,怀特,Wright,00,1626153,后卫,College,83.0 公斤,TOR,多伦多,Toronto,raptors,Eastern,猛龙,东部,大西洋分区,1610612761,False,True,00,猛龙,Raptors
guerschon_yabusele,法国,France,France,盖尔雄 亚布塞莱,Guerschon Yabusele,819176400000,2016,1,盖尔雄,盖尔雄,Guerschon,2.03,30,亚布塞莱,Yabusele,00,1627824,前锋,,117.9 公斤,BOS,波士顿,Boston,celtics,Eastern,凯尔特人,东部,大西洋分区,1610612738,False,True,00,凯尔特人,Celtics
thaddeus_young,美国,United States,Georgia Tech/United States,赛迪斯 杨,Thaddeus Young,582868800000,2007,11,赛迪斯,赛迪斯,Thaddeus,2.03,21,杨,Young,00,201152,前锋,College,100.2 公斤,IND,印第安纳,Indiana,pacers,Eastern,步行者,东部,中央分区,1610612754,False,True,00,步行者,Pacers
trae_young,美国,United States,Oklahoma/United States,特雷 杨,Trae Young,906177600000,2018,0,特雷,特雷,Trae,1.88,11,杨,Young,00,1629027,后卫,College,81.6 公斤,ATL,亚特兰大,Atlanta,hawks,Eastern,老鹰,东部,东南分区,1610612737,False,True,00,老鹰,Hawks
cody_zeller,美国,United States,Indiana/United States,科迪 泽勒,Cody Zeller,718257600000,2013,5,科迪,科迪,Cody,2.13,40,泽勒,Zeller,00,203469,中锋,College,108.9 公斤,CHA,夏洛特,Charlotte,hornets,Eastern,黄蜂,东部,东南分区,1610612766,False,True,00,黄蜂,Hornets
ante_zizic,克罗地亚,Croatia,Croatia,安特 日日奇,Ante Zizic,852354000000,2016,1,安特,安特,Ante,2.11,41,日日奇,Zizic,00,1627790,中锋,,115.2 公斤,CLE,克利夫兰,Cleveland,cavaliers,Eastern,骑士,东部,中央分区,1610612739,False,True,00,骑士,Cavaliers
